,Unnamed: 0,user_id,business_id,stars,postal_code
1174,2,C56TKFIQkb-HPAht_OAKDw,mZJdFjxvVddqPN5RZdKSHg,1,61820
1175,3,7e3Lsszj-oVUKvpIAn5MCA,t_yiQnxUDdPPCN2z4QyezA,4,61820
1176,1,c_vQnScwjEmPflK9ntnwmw,th4pZ5LkoIIkb1Vmu_m2DA,5,61820
1177,3,F2C08YOk9dCb4HeFK1oXoA,Z7lIfcYVn1Ia5exVoSiNIw,5,61820
1178,18,tRjwP9QlunhXwfN3EDA-sA,ZYjxr9aBdbUuZ0xjpMmUpQ,5,61820
1179,25,e1dCILkMNfXdJ7pQP5q99w,9MnbQg7kfb_WgxoV0hXKSQ,5,61801
1180,0,Vf10h10jUzoFzDqkqwMVHQ,UTrqsP-oQrwoIOmBv_Jtzg,3,61801
1181,5,wTNIFJ3NXSvLoPlKPaWVow,0WOlYhMZFtitsupK3VP_2w,1,61820
1182,1,a_jH1ewLLYzEfPnKjE66DQ,9MnbQg7kfb_WgxoV0hXKSQ,3,61801
1183,6,gA7kbmCtGq0Mb5GX0viZ-Q,lWmDrnqgU6w3gFaJyn_1Uw,5,61820
1184,5,1kXNt3TRH3SYThJKeV38ng,VIJ2KiDKhUVhhpNylEIfog,5,61820
1185,14,Jl2UkzX4G12wsft3vKQ2AQ,p1aZIYK6YRG2hFYLxxLtdQ,4,61802
1186,4,VN2DcFLmGBBC8DXezJrbNA,miMx3VNOW8qPJC5wEGaIOw,4,61802
1187,3,NVYsLQLS6nQVHui82zb4uQ,JoHDOuZ1BnFi63PgC_zYeQ,4,61822
1188,8,NXmp8CW4RFKAU0oNWb--wA,QFCapao7Q8GnjI7nGI-UmQ,4,61820
1189,4,esH8mKBNQhgBDUAEwga8Dg,9MnbQg7kfb_WgxoV0hXKSQ,5,61801
1190,38,59ygiX9-a8B91rb5qvtIgA,oWQwUw8xfQgi1nVNKgS6vA,2,61801
1191,1,SSKaqUMfQtPj5MCm0-Mchg,BKLWat64KRYzsT2DgY6Xxg,4,61820
1192,0,z9rCEMemDw3xs9ynG1nqjw,vqEtZ7CtNB9G8WMzjwJA2g,5,61820
1193,3,lQIdvsynhfAzsW8MnpOe9Q,4OuEWZHLRISfdfoz_DOZIw,1,61820
1194,15,nbSHiwedszsDdjZzU0iJvg,6vsjWxIMHs-34L9wuTBJRw,4,61820
1195,0,13BjOGAbb9vqz1DB1BpjlQ,tZT_0yAeFxuihVnGXoCbWQ,5,61820
1196,0,gEE6zSLCe6CmMwMMLI88XA,VIJ2KiDKhUVhhpNylEIfog,5,61820
1197,2,KC3iVc5G4m8P5HJD22GVwg,D6SCh4BwNb52wZIqXdS4JQ,4,61820
1198,2,r7H25UT5ZSNftdaepf0IkQ,ZyOgY-z9sHdHp8_FDoQAJg,3,61820
1199,7,Ve2IlOTnYkQL_pF5EfAarQ,NR8k-wkG1rObtnPIJTKMvw,2,61821
1200,6,pFRE2mNCQvx9DUU542c6Dw,nG59soBP2SaQ25rf2n-0bA,4,61820
1201,3,0xqHY84DToLNO-vSQb7DVA,NSzhahVpI_B32snhJHM0HA,2,61821
1202,1,2GxGId7gQm3rF5D8mV-u0w,VIJ2KiDKhUVhhpNylEIfog,5,61820
1203,31,IxiVty8zfZC093jiaFaG3A,ODURDhURWmZr6b--O4nt3w,4,61820
1204,0,fIFCtc5P-kcFGFVgdAzpDg,XvCaVBLDqiEj8YsjpPUu8w,5,61801
1205,5,N_7_1iyZAMQfVRSRW1d65Q,9MnbQg7kfb_WgxoV0hXKSQ,5,61801
1206,5,d7qdIWXEFqZwI4n7YaTbCQ,7siEeRGqAJ730IkwAtcWAQ,5,61820
1207,10,LxmSRSD9UYN3mbnJZUdlSQ,mofOjB6flg-eAWOFbOkHfQ,4,61822
1208,1,NuQdd9Q7CLSpTNgCQPr_7A,041MeN6rfUxzyE5TXi2Fpg,5,61820
1209,8,g08mOv14V3jmpnFTnQgusw,UmZdQID7QJoyg2R92mK3HA,5,61801
1210,8,JVrMT1uDm4XOTUhP2zFCBw,GWS5s8HSm1zjqMLJD7wQLg,2,61822
1211,0,2JAyEv7uOAw8KGiSfDykAA,jKxES7iLV63H_PfyGVGIDw,4,61820
1212,1,GQK5SFvzMPtDVv2ckbzzKw,uvVOuCbo4_5z_J5WJVG4QQ,3,61820
1213,18,_tm1zLDjcJ_uwIBPZu-4jQ,bmvbGmK2qzYnJwKkte9FVg,1,61820
1214,12,Myy-tV1aKksxkQ2R7QUkAQ,kUICYu0N_TbtCz0Z8ynPFw,3,61820
1215,16,sMxeVQ2EPAVjIA1sgFowGw,aR0kTa6WEFROLY5dJ4cmrg,4,61820
1216,0,VGYKX88-0In2_aBuu4jgxQ,x4JAlXEv_pTGW_c24g2YRA,1,61820
1217,1,cRPZsT6KUd3Qg9lXbETNPQ,DjDcRTH09r1Yma6qd0om0Q,2,61820
1218,15,qXWvvpXvu_Qk5zw2TpG4Mw,iX5397ez5snnQRHLflyctQ,4,61820
1219,5,nCSaVr64W2Z0dnGau9BrOQ,AtLv64FV-Pw6JuT3XUKU1g,5,61820
1220,24,I5an19AFIRx-pbKUCEgVQw,kNtToQSP_Y5U8tznLXuCaw,5,61820
1221,0,0c3uJVcmJc_X_tHTnaZvKQ,tZT_0yAeFxuihVnGXoCbWQ,5,61820
1222,1,iNyVyfQyCqKqbuLeIMLuNw,VSHONI8c8SLcYPTGQgC9cA,5,61820
1223,57,mpHBEhkoTdfX1G96Wfhmtg,VSkNNLEGTwVCjXTqQ4rCrg,5,61822
1224,0,lYhSQbvJ56RiDyJkm2wU-w,sart5pCz8oUZsQ_3XplcMQ,1,61821
1225,0,aLNEYcxkX8SWyt96CAz41g,iXhNbqH2oh2MBpXGeqwEVA,1,61820
1226,1,bPRZ0R6217L0Ugv8706eSg,B0xqLfgBlE6kmCz3ux7Oaw,5,61820
1227,2,59ygiX9-a8B91rb5qvtIgA,1jt4SuIHAtXD9aPnPqZ3BQ,4,61820
1228,60,pFRE2mNCQvx9DUU542c6Dw,90-SH6kAdzQfld_ydZljyA,3,61820
1229,8,2Sf58ceaNru-RFabRtUvvA,HgwOtz8ObpFkzfNbtewwWw,2,61822
1230,2,GmHJGW74vAgIbwbXZwus3w,t_yiQnxUDdPPCN2z4QyezA,1,61820
1231,2,fHk1-MpkY53cvCDoWz_1Zw,-fiUXzkxRfbHY9TKWwuptw,2,61820
1232,5,VzyVwbMC15tEbsGD4eiUkQ,X57f6FWZiwI1wOidPPhOrQ,5,61820
1233,0,DfREXZp_AKjiMGVxOS62mw,SCxtzXcvyk1hygdmOZqd1A,4,61820
1234,0,9aCDxzZfsBMLZzTyCb7ABQ,iZleRh4SOtf4GquA5L8WXw,2,61801
1235,1,26Jo4rNwaz7aOZ06Z049lg,-zEpEmDfFQL-ph0N3BDlXA,5,61820
1236,8,PzaOWDZjtxrrAhdv8PM6cQ,5jXwI9WpDxGDmzmkmE0RTg,3,61822
1237,3,FdhLKzubmPw2SaFqTLanMw,gnqHyA6gY2-m9S-FKt6Xqw,5,61820
1238,5,H2DNjkVQT7Jrv6Yl42yDIA,tQaIWc9qeiB1IU163LKlAw,1,61820
1239,2,8f9m9EdA6M5Jr-sqdPrc5A,LW21U6m6axC2lCLYc0fFSA,4,61820
1240,15,RdlaE8p0xRhqfl1RN7O9mg,fbQjAy7MTR8hdt4Gg2H_dA,5,61820
1241,0,QZ_Arlwoj0ghfBvg69rjOw,YJMU2zD1orchUCgCBKDiTQ,2,61802
1242,0,Q1nQvy3EDZdBJmzZFsU8rQ,ulvzyi-5vChuode--304DA,5,61822
1243,13,Ev55kUL77kZk6xCYam5www,-fiUXzkxRfbHY9TKWwuptw,5,61820
1244,0,Jiw1kr7W1IbbqL1p_V7d1A,-zEpEmDfFQL-ph0N3BDlXA,1,61820
1245,0,tbBnWmwoEkOyoCHTglnKew,m6nLTIrEJHtHSYJjVavnzw,5,61820
1246,0,QPk7pvGFhTLcRO2PPJzSzg,ZMcbVIEXsLO7j1Q1GXKPSw,4,61820
1247,0,5zM9GcwexSuBkAUr_bovOw,LkHpM5vP4B1DIbRCuvLNZA,5,61820
1248,1,s2QSAllxbIaqmWhP81NEVw,NEVA0IYbawceL6kz5v5DAw,1,61820
1249,1,DH_hsBOnmMmms9JrWXADmQ,FPDweEfY7HAwvosRrlUvSA,5,61822
1250,41,59ygiX9-a8B91rb5qvtIgA,uzpdcxvlKx5BuoWU3NRHbA,4,61822
1251,2,xW4XugX2PCX7-ibSYh8Gww,hP2DOm7E2H4P7MOS7XN_SQ,3,61820
1252,0,6kLb21Px0BcqU1356YXibg,Hw0hdZnM7z5uBTwbW8jHMA,4,61822
1253,2,g8Av_q05eVCMVlbr0kCP4w,lWmDrnqgU6w3gFaJyn_1Uw,4,61820
1254,5,FGvOnhqv73fZbtp4aga4jA,Yp2iXcCJeuSgRjLDEwGJWw,5,61820
1255,1,rBV6_Q8VTeu1WqG4wzCrNw,ofsMiZDWTiXgo5GefquVQg,1,61822
1256,4,xpmxz5qGJcuzgXRSyVYeOQ,hvPPw19VdGRsOEkxgyD7tg,4,61821
1257,12,4akUAosUAFWcBy2W1Wyj3Q,gOMc2QcDaMIOkIVTShqoYA,4,61822
1258,39,qntQp9UoeP6ju8D_W0Y0cw,D1vTUM0rBlcU39A9emQW8Q,4,61801
1259,8,A5axtJTQ2DBdryUOe9K9Yw,LW21U6m6axC2lCLYc0fFSA,1,61820
1260,11,3L7nHnaeSHSdZXzV_vdvAQ,OkD42cWX6WjgDeLFdWSgXA,4,61820
1261,0,574E6oXNVwQg8tnjGuhUkA,VIJ2KiDKhUVhhpNylEIfog,5,61820
1262,0,oUho0be3tVwqx3ivpRvn9A,lWmDrnqgU6w3gFaJyn_1Uw,2,61820
1263,14,8f9m9EdA6M5Jr-sqdPrc5A,wfO1xdAeJMb_miGDU19W-w,5,61820
1264,1,Git4kIQb80JnXwJ-6--LJg,r_QcMIgY2zxdcV40kK_rxw,4,61822
1265,1,QM-dtt5FAFUBi2mt_72xFg,RnGG5bAz4nTPo_Ui99Kzbg,5,61820
1266,0,-mFak2EBbXeuEt8wm7ay0g,yE4k_CM9L0yPVVozyELfSQ,4,61820
1267,3,S1b32Tx0hJQeHFHQLwWRww,y2V42mxWvVoH4NvUT_n8eg,2,61820
1268,22,BJz2fV3HS3xsHF7rwPhnRg,x6wgf9qmusAcd7npyTgDWw,4,61822
1269,8,6aLEMIgdnWFcfAp6ePHtMg,bQ8ndy52Rcdv3uYvoJWQ_w,5,61820
1270,2,L-bQZPj8kE1T2SzFGmQELQ,4M8RT8AAv-QMEDTq0hWDJw,1,61820
1271,0,UkAiuv_3y3ciM3V_BFlIZA,ZyOgY-z9sHdHp8_FDoQAJg,3,61820
1272,0,3f7mS-Zgp88MHXLXZvO-zQ,ly0oNXKOoSZyr0mzOsVJhg,1,61821
1273,3,8LQcMwNhDxm28gce2n1zQg,XYhqWJmUdrUVLvWMwUdMHg,5,61820
1274,3,zh4q3uttnkjsL8CH6lDDbw,0WOlYhMZFtitsupK3VP_2w,1,61820
1275,26,ds-C9AXGATTmvsCEWCqmZg,8GUMO244E8CxfJcyJIWFOA,2,61820
1276,12,IYJQXv-KtGjxO6ehyET0LQ,miMx3VNOW8qPJC5wEGaIOw,3,61802
1277,0,YHwlnu8It138BGymEYk-zg,dn9lwYUxmhs_mLKPu7L25Q,3,61820
1278,1,fArTShy683K7noxfxCYGwA,miMx3VNOW8qPJC5wEGaIOw,4,61802
1279,8,uUlE5YNzx7MfnhYwEtdPAA,SVXpyYPAuvJVKcfZ0nMKyg,4,61801
1280,2,iuevSuFnMyiItLx0AiRvuQ,P5xmAll95cWKs0EzwYdEYA,5,61820
1281,4,wo_DbIpcbQUQzv6rQULraQ,7m8MoWuudrxU98fEw7iBIw,5,61822
1282,0,fcNU65OaCj7slBJ60VSQgw,vAUDxhbsWZKI8NJlsYwCMA,1,61820
1283,2,8jf0DVdux6qgviKZ6UETlQ,UiyjUa8CQmygujhe-ZYlsw,2,61822
1284,2,CZojkZ0aXoNsHQBLI-NU3Q,8mKV3KThn3wXGL3OVxrCNg,2,61801
1285,4,fJqujrcvx2qKlVMHZFso8Q,UEsFV-zCAL_E_DTv-wGzfw,1,61820
1286,2,Noi8cqOebeZCUDjL10a3Zg,vAUDxhbsWZKI8NJlsYwCMA,4,61820
1287,0,fC53FeRx2nkcglsNKmA4ow,dn9lwYUxmhs_mLKPu7L25Q,3,61820
1288,0,-vqjncJ_A3N-MC36slGiTw,HpYmkJUqmW2Hm16Xx12Y0w,1,61802
1289,3,AY15epfuKBzxnDwueuHIWg,4hWDMVtfnpyY72_5QMbthA,5,61820
1290,0,HDUIvkXHAWZB8e221wiJlQ,QOg8cBYeaublNpmPWV-k_w,1,61820
1291,4,wCtf5_zG8EpWiBp_Oi7P0g,jKxES7iLV63H_PfyGVGIDw,3,61820
1292,12,q6UCOzZHK3L4gpxgwM2V_w,GSe0S6LTB01O5z-6V6T87g,5,61801
1293,7,Jfuf1cBAgtG4VyfcxsW-ng,SvxSoyZn0WW0c7bFLIYfMA,5,61820
1294,5,C10QM9a5Ykhbw3JV1PnVyA,aaJ-RaUdHyB4R3U4qNbRBA,5,61820
1295,3,VVimjPD7f8O5D1fhy5vSpw,iLxG2Oo8HNSZFvJvba4W6g,3,61820
1296,3,bBxWgpc4Eb-8vLr6Chjpig,miMx3VNOW8qPJC5wEGaIOw,4,61802
1297,0,yrrK5TM5c7XjTPe78DYmcw,uGxZdLLgMQDvFSqiXyCg_w,2,61820
1298,4,0r_fOzv3aFFGPYz7ZFjEVQ,CSn2-XpArLLYeZ_k2BKzrg,5,61820
1299,17,GxkY7BqazkQu6I9HBDpbqQ,-5dd-RjojGVK9hjAMCXVZw,5,61802
1300,4,5ArIRNsTXiHtR5yI8THjrA,9o8Zie2MHPwJFOkOsXbqPw,4,61820
1301,1,4NF3FO_9nJ5SNMyvNdkM2A,-Jhlh8Scjy669NdtCfKSSg,3,61820
1302,0,l6bKs3zYKtyH_-Im-FViVg,rXIDrS8Rz8r09vH4gjHfGQ,2,61801
1303,7,Wvqgyucbg8_NxBa5Fl_KXQ,0FrYsoVHheQGoXEQsH2d2Q,5,61820
1304,1,gd1qw2CPV6RgJx5L17jVHQ,PGUuVJEzM0H-ZMB6m1D6Ig,5,61820
1305,1,mbo8KFjSHKVkEYjAr_bfXQ,E8b-loa-89wsnJpu9ff_Gg,2,61821
1306,1,5RtopIyHn4LGNTLCaVJmQw,o9nGD3J0btXjE9M6IdgZTA,5,61820
1307,2,HEwcT-GwI_CbL6UqMdA_jA,VuMgSpUJ9ONgSkddjM4JqQ,5,61820
1308,16,gxRw9c2lvijXBNhKU5i7_g,iLxG2Oo8HNSZFvJvba4W6g,3,61820
1309,43,lsabqVi48xglkCa2HaqAdA,qeJnMI5RmyJ2TZvkqvjn6Q,5,61820
1310,0,Ya3grHcOUn9hyWMBm0mIQg,LW21U6m6axC2lCLYc0fFSA,4,61820
1311,12,hAOPSgq9jZ-DiDlOXIpm9g,9MnbQg7kfb_WgxoV0hXKSQ,5,61801
1312,0,YOw80pfU91McTm-ebMwkNQ,kj44upIDaMIPlYvsuweP4g,5,61820
1313,1,AR0NFRIFtkgGVn8SBH0HFQ,pVLZQRs67CF4gZCEYCe_3Q,5,61802
1314,0,axveCztW5lYy4RbtWjw4lg,X57f6FWZiwI1wOidPPhOrQ,5,61820
1315,3,Daos_HZ9LXfVVeeVSz700w,-7PuYohz9dR80iGfVR_kLA,4,61821
1316,1,wCNxWvSK3JRTNQHr1u9jvQ,SnL1Fou0_JMlhULRky32Og,4,61820
1317,25,qmjoMFMZdLH69_6eGTGDZw,bQ8ndy52Rcdv3uYvoJWQ_w,2,61820
1318,0,a4O5dWEgrslfvUVinsF0mg,Y-rCSbMqXWk54bKRAIoyUQ,4,61801
1319,7,StYuEMDMWO1IOdMz5zgE8Q,iZleRh4SOtf4GquA5L8WXw,1,61801
1320,0,4zlCn1L7iSCaRT23ZTaiaA,J5Rqkd6yg9nuKi_KfCSTAA,5,61801
1321,1,4bsc9m93QmN6bMocwaMS5w,vqEtZ7CtNB9G8WMzjwJA2g,3,61820
1322,0,dAmETJxi9LstXy6oSA0xuA,ChjKd6HgLKmUAQnsrpDSBA,5,61820
1323,1,B_z__6OMwVcZ8B3fB4_p9Q,fffEiPIzk0YIqElkYo5S2g,5,61820
1324,0,xsJ96EVIDXXJPvjmvmFJJw,w2xwgqHM7dJlHfyu4ouhBg,4,61820
1325,9,Ldht0lI4pmGxLvpo0gAvhw,ZQH1s3nTDyclGrQ160NrEQ,5,61801
1326,12,o-t-i7nbT5N_cmkCXs5oDQ,tZT_0yAeFxuihVnGXoCbWQ,5,61820
1327,0,qgEVPFVPcXZ9xeuBgZdxdQ,dNch89PUCbxvhieKmWi8LQ,5,61820
1328,1,1wQ8TAHzURdKjQ49XV0yDA,c_pScQ7eKYTesWkcqDMn-g,5,61820
1329,3,jvm9cSMHrsWx4PWMhluHzw,kUICYu0N_TbtCz0Z8ynPFw,1,61820
1330,9,r_PW5HpbLFeBRfpKz4xqBg,DjDcRTH09r1Yma6qd0om0Q,5,61820
1331,24,4mjnkd8oJVCfBKN3i4rB-g,pMiz7SP82Tknv1NbVqoSfg,2,61820
1332,20,lOccDkiDxktnWRcSN7CKMg,CpNMXASiwtJv5eCDf0n63g,3,61821
1333,4,Zgmqo4ar9hJxbV80GqogIA,vt2NMSbKpVN0r0HI6Az4bw,4,61801
1334,1,uVdIlhIfgXSZZnHY_a1gcg,do6TMZHY7TXQrpOKtJVb6g,5,61821
1335,0,vileJC3CMGD53igZDI2INQ,Ez1U0wMD7Wws2BPAYfW3yQ,5,61820
1336,12,VNR_HUXMLg4Eh2Rkg0HhXw,4cPM1Hcj3UiN3fxyOsiR9w,5,61821
1337,2,OTONfyLzXPhLe02dDAmQ9A,XuByFsXXhnKmZ6hxucOj7A,5,61820
1338,22,UgolKvzsn6I6SXhSiqm8dA,boIILzBqhjWhq4G0BsB5_A,1,61820
1339,1,LTuuuAq-daa5Zh7NyrqdUg,6d82R41sVNDVS0I-c1Ghkg,4,61822
1340,1,Bezh6tDmCrL0-SnsV6CneA,o13eH93qmWVNFZogkjhd9w,5,61801
1341,9,T23UsVAbFpiWyHyQLRPjFw,jeTfL2kCyBtmFGSrSQHqVw,5,61820
1342,7,tIjyMvP5dBnsK9JWpq89WA,z-Q3uNXOjr7iYpl9kexFzQ,4,61820
1343,0,s2K00v855VB_TwXpY9IhAw,nlu8cGG9oNp4oKulbwk6pQ,2,61801
1344,13,XiO2G6mXut5pOy8dpPpmVw,yE4k_CM9L0yPVVozyELfSQ,3,61820
1345,3,YywMOez2mR9yirDVbj-GMw,2BEJCBkNzOBXaydBJf5k0A,1,61821
1346,3,guPaExaSjcXIVVBrDFK3pg,-zEpEmDfFQL-ph0N3BDlXA,3,61820
1347,16,AIT6xKnHzXKq1LMSCsLFYQ,ZyOgY-z9sHdHp8_FDoQAJg,5,61820
1348,0,vYyov4AB3-K6cyzUpBhlAg,Y-rCSbMqXWk54bKRAIoyUQ,2,61801
1349,6,RXFt1O-njtZrl8A7Wz7uJg,tZT_0yAeFxuihVnGXoCbWQ,5,61820
1350,0,KDdjBfLd9dYDkkd40ZfODg,Ih9my8hp4KqcyBXI9Cyevg,5,61820
1351,1,dEUuCHwnGDmJFv1lC_X5zg,miMx3VNOW8qPJC5wEGaIOw,2,61802
1352,0,mG1SRElljRwoIMdKGX1Ifg,VIJ2KiDKhUVhhpNylEIfog,5,61820
1353,29,ii1lLmpRH4LzPXuhU9Zw2Q,Y-rCSbMqXWk54bKRAIoyUQ,2,61801
1354,1,Xq0DvCUuFtGB5fi5K_1DUg,o9nGD3J0btXjE9M6IdgZTA,2,61820
1355,0,PZ2_pQ2iiQ-RqisXHdaigg,R0SY86PqTcp80TFvGrLi9w,5,61820
1356,0,1-R6mFgaRAeR_SQlwDUI7A,w2xwgqHM7dJlHfyu4ouhBg,5,61820
1357,3,MTIfzQiImPs50Xyry0LNTw,3VC2agLN6SPo_R43TeM9cA,1,61820
1358,3,NV4_bsQOCjZUO7Sof25DzQ,-zEpEmDfFQL-ph0N3BDlXA,5,61820
1359,7,z1G9z0URs5sbmAyqjpmRkA,AtLv64FV-Pw6JuT3XUKU1g,2,61820
1360,17,aeovFDW3RYlz8lnuJO_tFg,gnqHyA6gY2-m9S-FKt6Xqw,2,61820
1361,2,tMqxceO84JQDMp7zYOl2LQ,o5Mofj5KJkYAMs_fhxftpg,3,61820
1362,0,3AkfxQztHlxQDwf6eqwobg,Ff5Prnw-k2tiDyujiIknsg,5,61820
1363,4,QBn0XgdOEQ5BrztaHhnmiQ,L2c-qKZWumCmOCR-dqBLrg,1,61820
1364,12,qUKTWgD2uldDepClTlUMjg,d9_VFWoells38JCx1QMGlw,5,61821
1365,16,7WR0Purd16nKyIrG9o00Yg,LQRcuOgluaRRMyTH4i3FPw,5,61802
1366,0,Xu47mp-3NRVi2kKQeFj5rw,5lw5rrhFMz-liykUn8dGSw,5,61820
1367,25,B8WruADju0mx5FlkLfYYfw,ZMcbVIEXsLO7j1Q1GXKPSw,3,61820
1368,0,bks5ucWdkRTQwbi9OJyxyg,NEVA0IYbawceL6kz5v5DAw,2,61820
1369,2,RmVeNKqaC2Db3a36lK1FTg,HpYmkJUqmW2Hm16Xx12Y0w,5,61802
1370,8,bfaykJmkq7FoNLiIuj1fgw,dIZcPB3CtNjMn4O_p8QFxw,5,61821
1371,0,8KluucfkppfWF3NxmeeWtw,R33FCE16yV_zpMEJ6ZSiPg,1,61820
1372,0,RhDwmkLWmC1SGF0VPV7xYQ,gOMc2QcDaMIOkIVTShqoYA,1,61822
1373,26,wHNHNzMghPsCSAkqR_OxPw,yJlqyI_w9bQ3I2nCJNYLQQ,5,61802
1374,1,IdwRKGERjLKbij_lL237XQ,xWGn7oqLOZu_00H8pZOtsQ,3,61820
1375,2,1OFAF7OXLGbWmnHly3SyUQ,aELkI0mfF1EbQo_m44vEKg,5,61822
1376,1,unqCBGnmdv_l8TW1__SOmg,E6QAh8UPRo6Tlg6hkcWCHw,5,61820
1377,0,V3W5BumHj4mvbUPc_-EHeQ,sYf2auhosrx8trbyP9nGyw,5,61820
1378,3,qi8-zZxKqBSRkD2b1cumfw,1YqkSk2xorNWPOoieIMApQ,5,61820
1379,3,qEK_1yK05r5YB0EXvWET5w,xD6Q0UFxO8uE4bdaBDIMlA,4,61820
1380,1,UqONGs7JFFvA3TzxzNVnFQ,uMuTnzVi9DzDXfG7gVDU3A,4,61801
1381,5,mZujTrZN57WyW9oEmqI1TA,hvPPw19VdGRsOEkxgyD7tg,5,61821
1382,5,KPjS9qvfX2ucNtFF--tZGw,vqEtZ7CtNB9G8WMzjwJA2g,1,61820
1383,7,Yximlvn0cfb3yVDaLuXDxw,pVLZQRs67CF4gZCEYCe_3Q,2,61802
1384,1,BoRE00VRwmSSimFZm6TXtw,shSmfhvCMwreLBmsivN6vg,2,61820
1385,0,Ur5oK6XbNWRW99DuW4RjLA,HLTy85yV2H8Wj3LlC_kQxw,5,61801
1386,46,tvn8fCy1FdEOztS-MjCbCQ,GkQxwsRXYioD2VtCjNfedw,3,61820
1387,24,e4s5Zg0mBDDEDSPvLph8zg,vyCTd76g2aGqWvY1229ofw,5,61820
1388,0,sF8jj-RPxxyo1twhlOy1Tg,HpYmkJUqmW2Hm16Xx12Y0w,5,61802
1389,0,7fo1M1RDI2Ir6kqp46ilwg,VIJ2KiDKhUVhhpNylEIfog,5,61820
1390,3,z44Iq74z8Y6f2sLsddqkXA,miMx3VNOW8qPJC5wEGaIOw,2,61802
1391,0,3FYq0D0oQFfz0aEcy1P_Jg,7y15tx9HxN8O2exJfTbGQg,5,61820
1392,1,XEZkyP7p7HPqT1QEtuuYaQ,6WMSw48PHoHboOG33R8OJw,1,61820
1393,13,E9wYAJCdLoLOwyV0G9cVKg,UTrqsP-oQrwoIOmBv_Jtzg,3,61801
1394,6,kWjnU5BPtmIYx_zGp50JGg,npeqDhA_o-dvwoWE7pF5Xg,4,61802
1395,3,zVmn9qnKYId0PH2e3E3ptg,dKncjeWnvdqYiNC8l26fog,2,61820
1396,12,N39d-am1xCxh49UMJ-7lBQ,uKdn-wNKssUwdz9qlGiwDA,5,61801
1397,4,AR0NFRIFtkgGVn8SBH0HFQ,U8VXQaeog9wb_Y6hCkfitg,3,61822
1398,9,q2xmNLZjeoEzDprwAQ2Bjw,-Jhlh8Scjy669NdtCfKSSg,3,61820
1399,0,CvHS9Q93eD8HKcbj9FIvQg,l4x5FFzfiCFrGN0S-uZbBQ,2,61820
1400,0,_kfyuwUkbvJjK-7sR65UgQ,m6nLTIrEJHtHSYJjVavnzw,5,61820
1401,11,1OFAF7OXLGbWmnHly3SyUQ,a92JNh69GKZod2RAadWpvw,4,61820
1402,1,VCOhsVNuI7qvsmYxlcOnCw,xWGn7oqLOZu_00H8pZOtsQ,5,61820
1403,0,8E0vD8E8FxM1p28MZihYJg,xistlMeIIjG21z2SaWvfVQ,5,61820
1404,11,G9itjPlfz68h17oVAk904A,AE_q1IxLxwDeU0LdTnXxtg,5,61821
1405,5,i8fVibL4I-QIidwUr-1GXA,C_Zj7H7bUJ5kGCwFmEwW6w,4,61820
1406,25,Jiw1kr7W1IbbqL1p_V7d1A,gEJZ5USuvC1r8_QvSvDCNA,4,61820
1407,9,wa1mGjzZtc3lQJH4C0bXfw,E9HN0nA8eRsIBZYkL0H3xA,4,61822
1408,1,bd52XusATSprr6ymGFtTog,GWS5s8HSm1zjqMLJD7wQLg,1,61822
1409,9,jOysrKVZvJDSZgYU-D72ww,D5AKoOMZh19ugKa3lrIgJA,1,61801
1410,44,qntQp9UoeP6ju8D_W0Y0cw,jK8PNNtv4RI6m-xd-tGjPQ,3,61820
1411,0,wEJS1q1bTRPMCcZ-uGdEug,Np7CVNMwqQ-4X_OYQJnVEw,5,61822
1412,16,KPjS9qvfX2ucNtFF--tZGw,gaR5jDvZsOC0RQeY-W1eqQ,2,61801
1413,2,TNH8SVcza68FrTpBHdTaLw,S7TY9oCMqK-TffWrygetcw,4,61821
1414,5,ewnYz6OdwdOhzREXYadbdw,aac42j0E_5R8bEro-JNYfA,5,61821
1415,3,AqG-BAyxEh9bZHTdMjRJPg,8GUMO244E8CxfJcyJIWFOA,4,61820
1416,0,BsUtj_jdq0MBjfYjUacaVg,0WOlYhMZFtitsupK3VP_2w,1,61820
1417,12,Q5osXZdwRjmauDtZmksgCA,9MnbQg7kfb_WgxoV0hXKSQ,5,61801
1418,5,iuevSuFnMyiItLx0AiRvuQ,xHjcLBgB3i9u_dHQZ8rirg,3,61822
1419,1,A4TDsnjPDNOLS29Xx757Yg,HAgPykErkXpPJlwOHbY01Q,5,61801
1420,1,vkk8ORdeB_T8FRnOefdysQ,rf8x3ZTUwzmRUyJgoIZllQ,4,61820
1421,0,d1ietTwVFAh4pVN-ywTz7g,8mKV3KThn3wXGL3OVxrCNg,2,61801
1422,0,pEQTFivBfqwHwJjUnKOPxA,mlm2_qc912RAssglxB8h7Q,5,61820
1423,1,ktMxLjSeU-anJClkYNl0_A,vAUDxhbsWZKI8NJlsYwCMA,1,61820
1424,68,C_ZQrG6VyPTtCwUHSDJu7w,2BEJCBkNzOBXaydBJf5k0A,3,61821
1425,14,gr7EI1CsYvJsg7c_Vj4cwQ,44pzzXXYBtbC0QxHFosagw,5,61820
1426,8,k6yIWgBW-up28RBEzkreCQ,9MnbQg7kfb_WgxoV0hXKSQ,5,61801
1427,3,K5NRzlr2jS2A5ECmJ0t2Ww,VIJ2KiDKhUVhhpNylEIfog,4,61820
1428,3,7zTfU2HZcPNkOQurqNhdbA,cDGaMsCAx8guR1IUrxLxWA,5,61820
